review_id,source_platform,community_id,thread_id,source_item_id,url,model_id,provider_id,product_id,inference_profile,task_category,aspect_category,evidence_type,claim_type,polarity_score,extractor_confidence,firsthand_flag,regression_flag,hallucination_flag,refusal_flag,value_flag,evidence_text,classifier_task_category,classifier_task_confidence,classifier_aspect_category,classifier_aspect_confidence,classifier_evidence_type,classifier_evidence_confidence,classifier_polarity_score,classifier_polarity_confidence,classifier_firsthand_flag,classifier_firsthand_confidence,classifier_disagreement_count,reviewed_flag,human_excluded_from_scoring,human_exclusion_reason,human_provider_id,human_model_id,human_product_id,human_inference_profile,human_task_category,human_aspect_category,human_evidence_type,human_polarity_score,human_firsthand_flag,human_notes
8de1fab5933c4462a86ad2c19f660ff8,hacker_news,hacker_news,41630913,41631926,https://news.ycombinator.com/item?id=41631926,llama-3,meta,,,general,satisfaction,hearsay,complaint,-1,0.53,False,False,False,False,False,"2 toks/sec seems very slow! I haven't done any LoRA training on MI300x myself, but I have done LLama 3.1 full training on 8xMI300x and got pretty close to 8xH100 performance with my own kernels (ROCm is just too slow).",api_developer_workflow,0.645,developer_ergonomics,0.281,benchmark_anecdote,0.289,0,0.255,true,0.682,5,True,True,"training infrastructure performance, not model quality",,,,,,,,,,
55b87d87b69a43b496623f64364b6071,hacker_news,hacker_news,44240999,44255644,https://news.ycombinator.com/item?id=44255644,o3,openai,,,general,trust_reliability,hearsay,complaint,-1,0.53,False,False,False,False,False,"I'm trying out o3-pro now with some algorithmic questions. It seems to be doing alright, but it's taking an awfully long time (as expected) and the UIs seem to time out a lot, especially the Android app and the MacOS desktop app. The web interface seems the least flaky, but that's not saying much.",api_developer_workflow,0.481,developer_ergonomics,0.270,release_update_reaction,0.179,1,0.213,true,0.612,5,True,False,,openai,o3-pro,,,general,satisfaction,firsthand_usage,0,True,"mixed: alright but slow, flaky apps"
535eccbd235a47a19a611d88b36fc529,hacker_news,hacker_news,46902223,46909235,https://news.ycombinator.com/item?id=46909235,claude-opus-4.5,anthropic,,,general,developer_ergonomics,integration_failure,praise,1,0.56,False,False,False,False,False,"Opus 4.5 would work interactively with me and ask questions. I loved that it would not do things you didn't ask it to do. If it found a bug, it would tell me and ask me if I wanted to fix it.",coding,0.237,task_fit,0.261,firsthand_usage,0.207,0,0.133,true,0.745,5,True,False,,anthropic,claude-opus-4.5,,,coding,trust_reliability,firsthand_usage,2,True,"interactive, no unrequested actions"
7ec9c37c03b24bf2b0891c7b1ebd2147,hacker_news,hacker_news,42768072,42768827,https://news.ycombinator.com/item?id=42768827,deepseek,deepseek,,,general,trust_reliability,hearsay,praise,1,0.56,False,False,False,False,False,"First, QwQ went into endless repetitive loops, ""thinking out loud"" what it said earlier maybe with a minor modification. We had to stop the model when that happened; and I feel that it significantly hurt the user experience. It's great that DeepSeek-R1 fixes that.",long_context,0.384,developer_ergonomics,0.180,release_update_reaction,0.181,-2,0.300,true,0.711,5,True,False,,deepseek,deepseek-r1,,,general,trust_reliability,comparative_evaluation,1,True,fixes repetitive loop failure mode
ed02368059fb4c3388d9b64eb36c5947,hacker_news,hacker_news,46037637,46039775,https://news.ycombinator.com/item?id=46039775,gemini-3.0,google,,,coding,satisfaction,hearsay,praise,1,0.56,False,False,False,False,False,"great, paying $100/m for claude code, this stops me from switching to gemini 3.0 for now.",api_developer_workflow,0.356,value,0.245,pricing_value_comment,0.275,-1,0.181,true,0.587,5,True,True,no clear quality claim about extracted model (gemini),,,,,,,,,,
8b3ed4892f1d4f2eb1f33290f670686b,hacker_news,hacker_news,37888477,38038480,https://news.ycombinator.com/item?id=38038480,gpt-4,openai,,,coding,satisfaction,hearsay,complaint,-1,0.56,False,False,False,False,False,"They do seem to be working on the next iteration of co-pilot which will be GPT-4 powered, code named ""Co-Pilot X""[1,2] Cursor: - Basic plan: FREE, but with 50 GPT-4 uses (I assume total because it doesn't specify per month), and 200 GPT-3.5 uses per month - Pro plan: $20/month 500 ""fast"" GPT-4 uses per month, unlimited ""slow"" GPT-4 and unlimited everything else.",api_developer_workflow,0.363,value,0.419,pricing_value_comment,0.403,0,0.212,true,0.548,5,True,True,"product pricing listing, no model quality claim",,,,,,,,,,
d5784fd3dcc54e5694ee171421c4cd7a,hacker_news,hacker_news,42852866,42853356,https://news.ycombinator.com/item?id=42853356,qwen,alibaba,,,coding,satisfaction,hearsay,praise,1,0.56,False,False,False,False,False,"Given these initial results, I'm now experimenting with running DeepSeek-R1-Distill-Qwen-32B for some coding tasks on my laptop via Ollama - their version of that needs about 20GB of RAM on my M2. It's impressive!",api_developer_workflow,0.594,value,0.343,pricing_value_comment,0.242,2,0.497,true,0.771,5,True,True,duplicate span; labeled under index 78,,,,,,,,,,
dbf004ad8bc643caba7e8ecb8eaca2d8,hacker_news,hacker_news,47401734,47404352,https://news.ycombinator.com/item?id=47404352,claude,anthropic,,,coding,value,pricing_value_comment,praise,1,0.59,False,False,False,False,True,"I've been doing 10-12 hour days paired with Claude for months. The velocity gains are absolutely real, I am shipping things I would have never attempted solo before AI and shipping them faster then ever. BUT the cognitive cost of reviewing AI output is significantly higher than reviewing human code.",agents,0.843,satisfaction,0.205,firsthand_usage,0.237,2,0.304,true,0.669,5,True,False,,anthropic,claude,,,coding,satisfaction,firsthand_usage,1,True,"mixed: real velocity gains, high review cost"
73cd6e8f849a4a7582c621237f8b2520,hacker_news,hacker_news,44264325,44265256,https://news.ycombinator.com/item?id=44265256,deepseek-r1,deepseek,,,research,regression_stability,bug_regression_report,complaint,-1,0.59,False,True,False,False,False,"More concretely, in the DeepSeek R1 paper[2] they observed this ""thought language mixing"" and did some experiments on suppressing it... and the model results got worse. So I wouldn't personally think of it as an ""error"", but rather as just an artifact of how these things work.",writing,0.439,hallucination_safety,0.369,hearsay,0.255,-2,0.371,true,0.509,5,True,False,,deepseek,deepseek-r1,,,general,trust_reliability,hearsay,0,False,language-mixing artifact commentary
ff2d16b957b14c2897293f8121f97a0d,hacker_news,hacker_news,43595585,43596468,https://news.ycombinator.com/item?id=43596468,grok,xai,,,general,satisfaction,comparative_evaluation,praise,2,0.59,False,False,False,False,False,"The site’s Llama 4 response was not great stylistically and also had not heard of the bear carcass episode, unlike Grok, ChatGPT and Claude. I’m not sure what we’re getting at meta.ai in exchange for a free login, so I’ll keep poking. But I hope it’s better than this as we go.",writing,0.639,developer_ergonomics,0.196,firsthand_usage,0.210,-2,0.383,true,0.641,5,True,False,,xai,grok,,,writing,satisfaction,comparative_evaluation,1,True,"knew the episode, unlike Llama 4"
650f55f3c3c645139cd116b28c3ab7f0,hacker_news,hacker_news,40512250,40519242,https://news.ycombinator.com/item?id=40519242,llama,meta,,,general,trust_reliability,release_update_reaction,complaint,-1,0.59,False,False,False,False,False,"To me this license seems like an invitation to build on Mistral’s work and approach them with the results, and given how well a posture of openness with some safeguards is working out for FAIR and the LLaMA group, that’s certainly the outcome I’d be hoping for in their position. Maybe open AI was an unrealistic goal. Maybe AvailableAI is what we wind up with, and that wouldn’t be too bad.",agents,0.211,developer_ergonomics,0.182,hearsay,0.266,0,0.259,true,0.521,5,True,True,"license/strategy commentary, no model quality claim",,,,,,,,,,
b43fa76a2c364dddbf76b4fc63d074e8,hacker_news,hacker_news,43779915,43780209,https://news.ycombinator.com/item?id=43780209,llama-3,meta,,,long_context,value,pricing_value_comment,neutral,0,0.59,False,False,False,False,True,"As far as I can tell all of the 8B rumors were seeded by that loosely sourced comparison to Llama 3 8B. I know for a fact that Gemini 1.5 Flash is NOT an 8B model, because a separate model called ""Gemini 1.5 Flash 8B"" came out after that article was published - the first Gemini model with a documented parameter count. Flash 8B is priced at half the cost of regular Flash.",api_developer_workflow,0.357,satisfaction,0.250,benchmark_anecdote,0.307,-1,0.221,true,0.545,5,True,True,"parameter-count rumor discussion, no quality claim",,,,,,,,,,
646216cb705d4b0197ca4cc03e59ff93,hacker_news,hacker_news,43595585,43596468,https://news.ycombinator.com/item?id=43596468,llama-4,meta,,,general,satisfaction,comparative_evaluation,praise,2,0.59,False,False,False,False,False,"The site’s Llama 4 response was not great stylistically and also had not heard of the bear carcass episode, unlike Grok, ChatGPT and Claude. I’m not sure what we’re getting at meta.ai in exchange for a free login, so I’ll keep poking. But I hope it’s better than this as we go.",writing,0.639,developer_ergonomics,0.196,firsthand_usage,0.210,-2,0.383,true,0.641,5,True,False,,meta,llama-4,,,writing,satisfaction,comparative_evaluation,-1,True,"not great stylistically, missing knowledge"
e9d59b1273ec4e4bbe4ef1de4bb34319,hacker_news,hacker_news,40512250,40519242,https://news.ycombinator.com/item?id=40519242,mistral,mistral,,,general,trust_reliability,release_update_reaction,complaint,-1,0.59,False,False,False,False,False,"To me this license seems like an invitation to build on Mistral’s work and approach them with the results, and given how well a posture of openness with some safeguards is working out for FAIR and the LLaMA group, that’s certainly the outcome I’d be hoping for in their position. Maybe open AI was an unrealistic goal. Maybe AvailableAI is what we wind up with, and that wouldn’t be too bad.",agents,0.211,developer_ergonomics,0.182,hearsay,0.266,0,0.259,true,0.521,5,True,True,"license/strategy commentary, no model quality claim",,,,,,,,,,
5202878da8fd4568b483ea096a28bbaa,hacker_news,hacker_news,44800185,44804965,https://news.ycombinator.com/item?id=44804965,claude,anthropic,,,long_context,developer_ergonomics,integration_failure,complaint,-1,0.62,False,False,False,False,False,"This has been the worse Claude day ever. Just fell apart. Not sure if the release is why, but cursing in documents and can not fix a bug after hours of back and forth.",coding,0.413,regression_stability,0.400,bug_regression_report,0.519,-2,0.533,true,0.627,5,True,False,,anthropic,claude,,,coding,regression_stability,bug_regression_report,-2,True,"worst day, cursing in documents"
67909f04e682462abbce134e70e6c6a7,hacker_news,hacker_news,46696300,46697917,https://news.ycombinator.com/item?id=46697917,claude,anthropic,,,coding,trust_reliability,benchmark_anecdote,neutral,0,0.62,False,False,False,False,True,"Obviously self hosting gives you more but it costs more, and re evals, I trust GPT, Gemini, and Claude a lot more than some smaller thing I self host, and would end up wanting to do way more evals if I self hosted a smaller model. (Potentially interesting aside: I’d say I trust new GLM models similarly to the big 3, but they’re too big for most people to self host)",data_analysis,0.329,value,0.269,pricing_value_comment,0.215,1,0.317,true,0.585,5,True,False,,anthropic,claude,,,general,trust_reliability,comparative_evaluation,1,True,trusted more than self-hosted models
3332d951c6cc417c8db7510b5bdf5f70,hacker_news,hacker_news,39481670,39487031,https://news.ycombinator.com/item?id=39487031,gemini,google,,,long_context,hallucination_safety,hearsay,neutral,0,0.62,False,False,True,False,False,"I do not have access to the most advanced Gemini model but using the one I do have access to I fed it a 110-page PDF of a campaign finance report and asked it to identify the 5 largest donors to the candidate committee ... basically a task I probably could have done with a normal machine vision/OCR approach but I wanted to have a little fun. Gemini produced a nice little table with names on the left and aggregate sums on the right, where it had simply invented all of the cells.",data_analysis,0.720,satisfaction,0.263,firsthand_usage,0.251,2,0.330,true,0.753,5,True,False,,google,gemini,,,data_analysis,hallucination_safety,firsthand_usage,0,True,span truncated; outcome unclear
73506a497d1c443794873abc6705fc5d,hacker_news,hacker_news,46696300,46697917,https://news.ycombinator.com/item?id=46697917,gemini,google,,,coding,trust_reliability,benchmark_anecdote,neutral,0,0.62,False,False,False,False,True,"Obviously self hosting gives you more but it costs more, and re evals, I trust GPT, Gemini, and Claude a lot more than some smaller thing I self host, and would end up wanting to do way more evals if I self hosted a smaller model. (Potentially interesting aside: I’d say I trust new GLM models similarly to the big 3, but they’re too big for most people to self host)",data_analysis,0.329,value,0.269,pricing_value_comment,0.215,1,0.317,true,0.585,5,True,False,,google,gemini,,,general,trust_reliability,comparative_evaluation,1,True,trusted more than self-hosted models
a058667a24a84011aa731497ced913ad,hacker_news,hacker_news,43813046,43817920,https://news.ycombinator.com/item?id=43817920,o4-mini,openai,,,general,value,comparative_evaluation,complaint,-1,0.62,False,False,False,False,True,Not sure if I'm doing it wrong but... a little bit more direct instructions to O4-mini and it managed. The cost was astronomical tho compared to Anthropic.,api_developer_workflow,0.797,developer_ergonomics,0.203,release_update_reaction,0.221,0,0.282,true,0.695,5,True,False,,openai,o4-mini,,,coding,value,comparative_evaluation,-1,True,astronomical cost vs Anthropic
7c7a09047a82412c9c5bc52b17d2bed1,hacker_news,hacker_news,46037637,46039879,https://news.ycombinator.com/item?id=46039879,claude,anthropic,,,multimodal,hallucination_safety,hearsay,neutral,0,0.65,False,False,True,False,False,"Second get_design_context call - It returned a tiny snippet of React code for a ""Vector"" component (just an image element), which gave me almost no context 3. First get_screenshot call - The image returned was essentially blank/empty (the output showed with what appears to be no actual visual content) I then hallucinated an entire design description based on: - The project context from CLAUDE.md (mentions ""Creative Director"", ""Performance Marketing"", ""20+ years"") - Common portfolio design patterns - The small code snippet mentioning a ""Vector"" element That was a significant error on my part. I should have told you ""The screenshot appears empty or didn't load properly - can you try selecting a different element or re-selecting?"" instead of fabricating a description.",writing,0.387,task_fit,0.215,firsthand_usage,0.240,0,0.209,true,0.731,5,True,False,,anthropic,claude,,,multimodal,hallucination_safety,firsthand_usage,-2,True,hallucinated design from blank screenshot
84a54afbc37a434eb4511f0bdf50a70a,hacker_news,hacker_news,48182516,48194118,https://news.ycombinator.com/item?id=48194118,claude,anthropic,,,writing,task_fit,release_update_reaction,praise,2,0.65,False,False,False,False,False,"I have to say the new model is quite good at the basics, I've been handing over more and more tasks from Linear straight to it instead of the copy-paste into Claude dance lately. At this point, more of my complaints are on the harness side, which is odd since originally they were by far the best harness out there. Support - This is pretty much non-existant, it's community support or sales support.",general,0.366,developer_ergonomics,0.245,firsthand_usage,0.182,-1,0.182,true,0.671,5,True,False,,anthropic,claude,,,agents,satisfaction,firsthand_usage,1,True,"good at basics, harness complaints"
912a519fa12e49bb814fbdf7bea89fb1,hacker_news,hacker_news,41428274,41432844,https://news.ycombinator.com/item?id=41432844,gpt-4o,openai,,,general,satisfaction,firsthand_usage,neutral,0,0.65,True,False,False,False,False,"We're doing a lot of tests with GPT-4o at NewsCatcher. We have to crawl 100k+ news websites and then parse news content. Our rule-based model for extracting data from any article works pretty well, and we never could find a way to improve it with GPT.",research,0.617,task_fit,0.257,comparative_evaluation,0.252,1,0.189,false,0.537,5,True,False,,openai,gpt-4o,,,data_analysis,task_fit,firsthand_usage,-1,True,could not beat rule-based extractor
89a2f5da327949bdb7e04b1c745d6b99,hacker_news,hacker_news,47884971,47891134,https://news.ycombinator.com/item?id=47891134,kimi,moonshot,,,coding,developer_ergonomics,integration_failure,complaint,-1,0.65,False,False,False,False,False,"I've been giving the various open-weight models a particularly gnarly (for my brain, at least) refactoring/cleanup task in my DIY coding harness[0] - essentially, de-spaghettifi the main chat view's update logic, which had grown organically since early 2024. Kimi 2.6 went hard and left me with a buggy mess. GLM 5.1 hedged and made a 25 line change (but it was an improvement).",agents,0.581,task_fit,0.179,comparative_evaluation,0.206,2,0.171,true,0.796,5,True,False,,moonshot,kimi-2.6,,,coding,satisfaction,firsthand_usage,-2,True,"went hard, left buggy mess"
73f4a0f3d38d4805b8f5f6cfb4d6dd6d,hacker_news,hacker_news,47128138,47132866,https://news.ycombinator.com/item?id=47132866,claude-sonnet-4.6,anthropic,,,general,satisfaction,firsthand_usage,neutral,0,0.68,True,False,False,False,False,"To sonnet 4.6 if you tell it first that ""You're being tested for intelligence."" It answers correctly 100% of the times. My hypothesis is that some models err towards assuming human queries are real and consistent and not out there to break them.",research,0.928,hallucination_safety,0.368,hearsay,0.258,-2,0.291,false,0.624,5,True,True,duplicate span; labeled under index 204,,,,,,,,,,
077e432ee278418c83a659b9b8ec5c59,hacker_news,hacker_news,23730408,23732143,https://news.ycombinator.com/item?id=23732143,gemini,google,,,general,value,pricing_value_comment,neutral,0,0.68,True,False,False,False,True,"If Gemini ever became as popular as the web, that would stop being true. So the selling point of Gemini is that by staying rudimentary, it can limit it's appeal, and subsequently stay unpopular enough to be more like ""The Old Web"". I think that's worth noting, because you could get trapped into thinking this is a technology problem, but it's really a people problem.",research,0.428,hallucination_safety,0.246,hearsay,0.243,-2,0.343,false,0.758,5,True,True,"Gemini protocol (gemini://), not the model",,,,,,,,,,
a267d11f5493439da75596b0a1c73943,hacker_news,hacker_news,47793411,47799123,https://news.ycombinator.com/item?id=47799123,claude-opus-4.7,anthropic,,,agents,satisfaction,benchmark_anecdote,praise,2,0.71,False,False,False,False,False,"Early benchmark results on our private complex reasoning suite: Opus 4.7 is more strategic, more intelligent, and has a higher intelligence floor than 4.6 or 4.5. It's roughly tied with GPT 5.4 as the frontier model for one-shot coding reasoning, and in agentic sessions with tools, it IS the best, as advertised (slightly edging out Opus 4.5, not a typo). We're still running more evals, and it will take a few days to get enough decision making (non-coding) simulations to finalize leaderboard positions, but I don't expect much movement on the coding sections of the leaderboard at this point.",coding,0.282,task_fit,0.301,comparative_evaluation,0.279,1,0.292,true,0.513,5,True,False,,anthropic,claude-opus-4.7,,,agents,satisfaction,benchmark_anecdote,2,True,best in agentic sessions on private suite
c3ce19e278584e359d9fdafa107149b7,hacker_news,hacker_news,44141728,44147440,https://news.ycombinator.com/item?id=44147440,mistral,mistral,,,research,satisfaction,firsthand_usage,neutral,0,0.7100000000000001,True,False,False,False,False,"I would assume that using Cerebras is a way to try to differentiate themselves in a market where they are largely ignored, which is the reason Mistral is small enough to be able to have their needs handled by Cerebras. If they grow to OpenAI levels, there is no chance of Cerebras being able to handle the demand for them. Finally, I had researched this out of curiosity last year.",general,0.420,value,0.300,pricing_value_comment,0.236,-1,0.360,false,0.560,5,True,True,"inference hardware speculation, not model quality",,,,,,,,,,
08a6f39fa4314d4ab8546f6a025953e1,hacker_news,hacker_news,43813046,43817974,https://news.ycombinator.com/item?id=43817974,o3,openai,,,coding,satisfaction,release_update_reaction,neutral,0,0.7100000000000001,True,False,False,False,False,"What I meant is that a human would also try every ""tool"" available. In the case of o3, the only tools it had were Python and Bing. But you are right.",research,0.864,task_fit,0.220,hearsay,0.207,2,0.251,false,0.618,5,True,True,"tool availability description, no quality claim",,,,,,,,,,
2cde7690e70e4ff289505d368a251da8,hacker_news,hacker_news,47884971,47887632,https://news.ycombinator.com/item?id=47887632,deepseek,deepseek,claude-code,,api_developer_workflow,developer_ergonomics,integration_failure,neutral,0,0.74,True,False,False,False,False,"DeepSeek’s docs say V4 has a 1M context length. Is that actually usable in practice, or just the model/API limit? Codex shows ~258k for me and Claude Code often shows ~200k, so I’m curious how DeepSeek is exposing such a large window.",long_context,0.710,value,0.378,pricing_value_comment,0.258,1,0.247,false,0.623,5,True,True,"question about context window exposure, no claim",,,,,,,,,,
2387de05d8d34de0b54371995756a949,hacker_news,hacker_news,41428274,41429751,https://news.ycombinator.com/item?id=41429751,gpt-4o,openai,,,api_developer_workflow,developer_ergonomics,integration_failure,neutral,0,0.74,True,False,False,False,False,"Internally we use Apify[2] and Firecrawl[3] for Magic Loops[4] that run in the cloud, both of which have options for simplifying pages built-in, but for our Chrome Extension we use dom-to-semantic-markdown. Similar to the article, we're currently exploring a user-assisted flow to generate XPaths for a given site, which we can then use to extract specific elements before hitting the LLM. By simplifying the ""problem"" we've had decent success, even with GPT-4o mini.",research,0.339,task_fit,0.273,firsthand_usage,0.240,1,0.309,false,0.528,5,True,True,"scraping tooling description, no model claim",,,,,,,,,,
4601780e91d248b8aa4c4544029a9a5a,hacker_news,hacker_news,43779915,43780458,https://news.ycombinator.com/item?id=43780458,mistral-large,mistral,,,roleplay,satisfaction,comparative_evaluation,neutral,0,0.75,False,False,False,False,False,"While Llama 4 had a pretty bad launch (the LM Arena gaming in particular is terrible), having run my own evals on it (using the April 5 v0.8.3 vLLM release - , so before the QKNorm fix ) - it seemed pretty decent to me. For English, on a combination of MixEval, LiveBench, IFEval, and EvalPlus Maverick FP8 (17B/400B) was about on par with DeepSeek V3 FP8 (37B/671B) and Scout (17B/109B) was punching in the ballpark of Gemma 3 27B, but not too far off Llama 3.3 70B and Mistral Large 2411 (123B). Llama 4 claimed to be trained on 10X more multilingual tokens than Llama 3 and testing on Japanese (including with some new, currently unreleased evals) the models did perform better than Llama 3 (although I'd characterize their overall Japanese performance as ""middle of the pack"": I think a big part of the negative reaction is that in terms of memory footprint, Llama 4 looks more built for Meta (large scale inference provider) than home users, although with the move to APUs and more efficient CPU offloading, there's still something to be said for strong capabilities at 17B of inference.",general,0.531,developer_ergonomics,0.201,benchmark_anecdote,0.226,1,0.168,true,0.545,5,True,True,"span evaluates Llama 4, misattributed to mistral-large",,,,,,,,,,
122c16352af549bd89e870b21e7d5cf6,hacker_news,hacker_news,42852866,42854292,https://news.ycombinator.com/item?id=42854292,gpt-4,openai,,,coding,developer_ergonomics,release_update_reaction,neutral,0,0.77,True,False,False,False,False,"Aider, a fantastic similar tool written by HN user anotherpaulg, wasn't writing large amounts of its own code in the GPT-4 days. But today it's above 80% in some releases [2]. Even if the models froze to what we have today, I don't think we've scratched the surface on what sophisticated tooling could get out of them.",agents,0.393,value,0.214,hearsay,0.152,2,0.159,false,0.582,5,True,False,,openai,gpt-4,,,coding,satisfaction,hearsay,0,False,historical tooling-progress commentary
3ec50000fa4f43d68a755bd8ee8380c7,hacker_news,hacker_news,43537505,43537505,https://news.ycombinator.com/item?id=43537505,deepseek-r1,deepseek,,,research,satisfaction,firsthand_usage,neutral,0,0.8200000000000001,True,False,False,False,False,"Two months ago, the DeepSeek R1 paper outlined a way to post-train LLMs with (almost) pure reinforcement learning. We took up their research and built a fine-tuning platform around that. You let us intercept your agent's data flow, and we deliver you a fine-tuned open-source model, that is trained on the agent's specific task.",agents,0.828,value,0.241,pricing_value_comment,0.196,1,0.378,false,0.540,5,True,True,"fine-tuning service pitch, no model quality claim",,,,,,,,,,
